ID,segment
test-10303,0.04146454483270645
test-10304,0.06162046641111374
test-10305,0.005481936037540436
test-10306,0.019201938062906265
test-10307,0.008455983363091946
test-10308,0.15674129128456116
test-10309,0.010126759298145771
test-1031,0.011684487573802471
test-10310,0.13533958792686462
test-10311,0.013617158867418766
test-10312,0.28931018710136414
test-10313,0.12984828650951385
test-10314,0.023624826222658157
test-10315,0.09218504279851913
test-10316,0.21817384660243988
test-10317,0.2937018573284149
test-10318,0.006965437904000282
test-10319,0.12399440258741379
test-1032,0.08006501942873001
test-10320,0.022787202149629593
test-10321,0.22132021188735962
test-10322,0.054220158606767654
test-10323,0.3471273183822632
test-10324,0.09543217718601227
test-10325,0.07524427771568298
test-10326,0.01842028647661209
test-10327,0.10340628027915955
test-10328,0.007517284248024225
test-10329,0.20931783318519592
test-1033,0.015504935756325722
test-10330,0.020413009449839592
test-10331,0.09920287132263184
test-10332,0.030313072726130486
test-10333,0.005000276956707239
test-10334,0.009637502022087574
test-10335,0.008234921842813492
test-10336,0.02492992952466011
test-10337,0.01069746632128954
test-10338,0.011973834596574306
test-10339,0.007872594520449638
test-1034,0.06663339585065842
test-10340,0.00550710316747427
test-10341,0.3680669069290161
test-10342,0.014141500927507877
test-10343,0.1368076205253601
test-10344,0.0078392643481493
test-10345,0.01832660101354122
test-10346,0.1359403282403946
test-10347,0.06456785649061203
test-10348,0.008279510773718357
test-10349,0.029528887942433357
test-1035,0.2323240488767624
test-10350,0.06056711822748184
test-10351,0.24822309613227844
test-10352,0.008008962497115135
test-10353,0.1263832300901413
test-10354,0.106218621134758
test-10355,0.004764947574585676
test-10356,0.014660533517599106
test-10357,0.29929283261299133
test-10358,0.18429230153560638
test-10359,0.03178022801876068
test-1036,0.04874470457434654
test-10360,0.08185264468193054
test-10361,0.061469096690416336
test-10362,0.008420686237514019
test-10363,0.22040654718875885
test-10364,0.007421151269227266
test-10365,0.3507660925388336
test-10366,0.05014191195368767
test-10367,0.15086112916469574
test-10368,0.004854018799960613
test-10369,0.02081502228975296
test-1037,0.19735263288021088
test-10370,0.05822920799255371
test-10371,0.1024591326713562
test-10372,0.012891266494989395
test-10373,0.08407304435968399
test-10374,0.0802648589015007
test-10375,0.006596580147743225
test-10376,0.16100665926933289
test-10377,0.09062543511390686
test-10378,0.15823137760162354
test-10379,0.13408686220645905
test-1038,0.19821089506149292
test-10380,0.05100361630320549
test-10381,0.009972025640308857
test-10382,0.014064017683267593
test-10383,0.21096639335155487
test-10384,0.12279544770717621
test-10385,0.07609415054321289
test-10386,0.08633940666913986
test-10387,0.0325973741710186
test-10388,0.1290399730205536
test-10389,0.39171651005744934
test-1039,0.009728406555950642
test-10390,0.05277659744024277
test-10391,0.29076087474823
test-10392,0.046395573765039444
test-10393,0.13290636241436005
test-10394,0.1468394249677658
test-10395,0.09108951687812805
test-10396,0.06766653060913086
test-10397,0.0078739570453763
test-10398,0.22398541867733002
test-10399,0.009636868722736835
test-104,0.14578890800476074
test-1040,0.006350931711494923
test-10400,0.09286385029554367
test-10401,0.07144315540790558
test-10402,0.270943284034729
test-10403,0.007876359857618809
test-10404,0.008183915168046951
test-10405,0.028559213504195213
test-10406,0.061470307409763336
test-10407,0.206660658121109
test-10408,0.019559359177947044
test-10409,0.034645453095436096
test-1041,0.18505755066871643
test-10410,0.2672125995159149
test-10411,0.01149370800703764
test-10412,0.023497648537158966
test-10413,0.05762069672346115
test-10414,0.013392982073128223
test-10415,0.18808487057685852
test-10416,0.3759085237979889
test-10417,0.11266336590051651
test-10418,0.27003568410873413
test-10419,0.06762418895959854
test-1042,0.07307484745979309
test-10420,0.07124193757772446
test-10421,0.004820102825760841
test-10422,0.016568250954151154
test-10423,0.025558913126587868
test-10424,0.1456882357597351
test-10425,0.153538316488266
test-10426,0.011580702848732471
test-10427,0.2518264949321747
test-10428,0.008733090944588184
test-10429,0.00684113334864378
test-1043,0.019908644258975983
test-10430,0.20246344804763794
test-10431,0.067596934735775
test-10432,0.00622202642261982
test-10433,0.008437931537628174
test-10434,0.009673943743109703
test-10435,0.1624060869216919
test-10436,0.010529403574764729
test-10437,0.05056126043200493
test-10438,0.07650158554315567
test-10439,0.17598946392536163
test-1044,0.019466178491711617
test-10440,0.2842105031013489
test-10441,0.015455076470971107
test-10442,0.030039269477128983
test-10443,0.02014392614364624
test-10444,0.0346791110932827
test-10445,0.0125023378059268
test-10446,0.14636163413524628
test-10447,0.3458835184574127
test-10448,0.018429117277264595
test-10449,0.03525864705443382
test-1045,0.05854606628417969
test-10450,0.13708829879760742
test-10451,0.06838134676218033
test-10452,0.031378213316202164
test-10453,0.015348642133176327
test-10454,0.2527107298374176
test-10455,0.1677759885787964
test-10456,0.018474038690328598
test-10457,0.04735683649778366
test-10458,0.009515710175037384
test-10459,0.10885430872440338
test-1046,0.11001390963792801
test-10460,0.03030472621321678
test-10461,0.009550283662974834
test-10462,0.27835196256637573
test-10463,0.2819475829601288
test-10464,0.07629239559173584
test-10465,0.05832517147064209
test-10466,0.027468450367450714
test-10467,0.27342501282691956
test-10468,0.16791249811649323
test-10469,0.02381225675344467
test-1047,0.019489893689751625
test-10470,0.026238877326250076
test-10471,0.02521023340523243
test-10472,0.06085500121116638
test-10473,0.34382084012031555
test-10474,0.02128932811319828
test-10475,0.23475989699363708
test-10476,0.011013716459274292
test-10477,0.04312192276120186
test-10478,0.004371441900730133
test-10479,0.1675889939069748
test-1048,0.011527296155691147
test-10480,0.08366609364748001
test-10481,0.009752037934958935
test-10482,0.006306933704763651
test-10483,0.016109539195895195
test-10484,0.3195335566997528
test-10485,0.057881176471710205
test-10486,0.3800303041934967
test-10487,0.07518726587295532
test-10488,0.2855355441570282
test-10489,0.013474562205374241
test-1049,0.016525734215974808
test-10490,0.021766474470496178
test-10491,0.029674679040908813
test-10492,0.01094505749642849
test-10493,0.07249671965837479
test-10494,0.057961542159318924
test-10495,0.12646788358688354
test-10496,0.03514254093170166
test-10497,0.046218328177928925
test-10498,0.3121541440486908
test-10499,0.24033409357070923
test-105,0.02245708554983139
test-1050,0.007452321704477072
test-10500,0.018103433772921562
test-10501,0.013089904561638832
test-10502,0.25935980677604675
test-10503,0.17818967998027802
test-10504,0.09515706449747086
test-10505,0.01299479603767395
test-10506,0.018795406445860863
test-10507,0.17399902641773224
test-10508,0.04044179990887642
test-10509,0.10341993719339371
test-1051,0.07144663482904434
test-10510,0.16210685670375824
test-10511,0.012318966910243034
test-10512,0.0281856469810009
test-10513,0.012392757460474968
test-10514,0.054461296647787094
test-10515,0.05219876393675804
test-10516,0.007775652687996626
test-10517,0.1513219028711319
test-10518,0.010500648990273476
test-10519,0.006120671983808279
test-1052,0.007677170913666487
test-10520,0.0446535125374794
test-10521,0.18945524096488953
test-10522,0.014589083380997181
test-10523,0.2092408686876297
test-10524,0.23537509143352509
test-10525,0.03246287629008293
test-10526,0.17280355095863342
test-10527,0.017385737970471382
test-10528,0.015014275908470154
test-10529,0.14382198452949524
test-1053,0.018505709245800972
test-10530,0.00917137786746025
test-10531,0.11621282249689102
test-10532,0.01913454197347164
test-10533,0.18653960525989532
test-10534,0.03539207577705383
test-10535,0.021907581016421318
test-10536,0.07400907576084137
test-10537,0.26205840706825256
test-10538,0.014391199685633183
test-10539,0.003401703666895628
test-1054,0.07489079982042313
test-10540,0.04785223305225372
test-10541,0.009805724024772644
test-10542,0.07273145765066147
test-10543,0.014127380214631557
test-10544,0.07328665256500244
test-10545,0.009463481605052948
test-10546,0.006907694041728973
test-10547,0.06851767748594284
test-10548,0.004144736099988222
test-10549,0.011484636925160885
test-1055,0.010075561702251434
test-10550,0.014348477125167847
test-10551,0.023440998047590256
test-10552,0.013156748376786709
test-10553,0.14020365476608276
test-10554,0.03396328166127205
test-10555,0.3466007709503174
test-10556,0.05739525705575943
test-10557,0.13286010921001434
test-10558,0.0883442834019661
test-10559,0.13175781071186066
test-1056,0.017608610913157463
test-10560,0.01658271625638008
test-10561,0.07046779245138168
test-10562,0.07554911077022552
test-10563,0.042987752705812454
test-10564,0.05168471485376358
test-10565,0.2176707237958908
test-10566,0.1289343237876892
test-10567,0.00500911520794034
test-10568,0.00743391178548336
test-10569,0.24211305379867554
test-1057,0.32164108753204346
test-10570,0.023870140314102173
test-10571,0.164956733584404
test-10572,0.007817056961357594
test-10573,0.03852573409676552
test-10574,0.04769841209053993
test-10575,0.011203199625015259
test-10576,0.1134636327624321
test-10577,0.04904036968946457
test-10578,0.04384787753224373
test-10579,0.06829401850700378
test-1058,0.020495111122727394
test-10580,0.013155869208276272
test-10581,0.20261289179325104
test-10582,0.07377568632364273
test-10583,0.0242107305675745
test-10584,0.01008499227464199
test-10585,0.008190365508198738
test-10586,0.07274581491947174
test-10587,0.23476667702198029
test-10588,0.1487579494714737
test-10589,0.22316817939281464
test-1059,0.013131950981914997
test-10590,0.022357167676091194
test-10591,0.28302934765815735
test-10592,0.008992118760943413
test-10593,0.011204271577298641
test-10594,0.3295605480670929
test-10595,0.2019779533147812
test-10596,0.029253777116537094
test-10597,0.014552616514265537
test-10598,0.010545825585722923
test-10599,0.08185575902462006
test-106,0.017775919288396835
test-1060,0.02366507239639759
test-10600,0.011383862234652042
test-10601,0.056448113173246384
test-10602,0.02483377233147621
test-10603,0.20415805280208588
test-10604,0.015395215712487698
test-10605,0.018848873674869537
test-10606,0.010849989019334316
test-10607,0.024503817781805992
test-10608,0.01202323380857706
test-10609,0.19665896892547607
test-1061,0.02946864627301693
test-10610,0.2676721215248108
test-10611,0.26263055205345154
test-10612,0.20943906903266907
test-10613,0.015293063595890999
test-10614,0.016897406429052353
test-10615,0.011000012047588825
test-10616,0.32608237862586975
test-10617,0.1645185947418213
test-10618,0.09985145926475525
test-10619,0.006875987630337477
test-1062,0.07741137593984604
test-10620,0.019712546840310097
test-10621,0.059886254370212555
test-10622,0.06495219469070435
test-10623,0.012940295040607452
test-10624,0.3509383201599121
test-10625,0.01595328189432621
test-10626,0.04273808375000954
test-10627,0.027048751711845398
test-10628,0.06987888365983963
test-10629,0.007904217578470707
test-1063,0.27402010560035706
test-10630,0.14512063562870026
test-10631,0.043375492095947266
test-10632,0.0836174488067627
test-10633,0.08774323761463165
test-10634,0.33274656534194946
test-10635,0.13327836990356445
test-10636,0.14173264801502228
test-10637,0.12585805356502533
test-10638,0.02165733277797699
test-10639,0.01739281788468361
test-1064,0.11036901921033859
test-10640,0.0524626225233078
test-10641,0.1669434905052185
test-10642,0.14773117005825043
test-10643,0.43193748593330383
test-10644,0.07335720211267471
test-10645,0.02124583162367344
test-10646,0.007325184531509876
test-10647,0.064995676279068
test-10648,0.5214468836784363
test-10649,0.07012873888015747
test-1065,0.0242136362940073
test-10650,0.3426281809806824
test-10651,0.15463624894618988
test-10652,0.007359741255640984
test-10653,0.036670174449682236
test-10654,0.02535003237426281
test-10655,0.1430101841688156
test-10656,0.27083972096443176
test-10657,0.016986073926091194
test-10658,0.010226139798760414
test-10659,0.01612832397222519
test-1066,0.22912359237670898
test-10660,0.245784729719162
test-10661,0.011805891990661621
test-10662,0.06740307807922363
test-10663,0.06524403393268585
test-10664,0.09437456727027893
test-10665,0.2025436908006668
test-10666,0.03517742455005646
test-10667,0.08820860832929611
test-10668,0.04530424624681473
test-10669,0.0073731159791350365
test-1067,0.20260630548000336
test-10670,0.4327738583087921
test-10671,0.044319264590740204
test-10672,0.03641115501523018
test-10673,0.07751031219959259
test-10674,0.24237753450870514
test-10675,0.005231163464486599
test-10676,0.05915974825620651
test-10677,0.05678904429078102
test-10678,0.020520389080047607
test-10679,0.023143917322158813
test-1068,0.12023382633924484
test-10680,0.06579217314720154
test-10681,0.042321160435676575
test-10682,0.28898197412490845
test-10683,0.03093835897743702
test-10684,0.17539064586162567
test-10685,0.05271273851394653
test-10686,0.04567857086658478
test-10687,0.16019034385681152
test-10688,0.1917382925748825
test-10689,0.008595106191933155
test-1069,0.015454495325684547
test-10690,0.18050897121429443
test-10691,0.010095680132508278
test-10692,0.3281319737434387
test-10693,0.01988990604877472
test-10694,0.3395082354545593
test-10695,0.342216432094574
test-10696,0.0692090168595314
test-10697,0.030296292155981064
test-10698,0.00553166726604104
test-10699,0.018776657059788704
test-107,0.009401747956871986
test-1070,0.01044059731066227
test-10700,0.2766497731208801
test-10701,0.0680832788348198
test-10702,0.040369633585214615
test-10703,0.0064599416218698025
test-10704,0.12878334522247314
test-10705,0.07553091645240784
test-10706,0.0131379971280694
test-10707,0.00903226062655449
test-10708,0.23952658474445343
test-10709,0.17910470068454742
test-1071,0.3874451518058777
test-10710,0.06567726284265518
test-10711,0.018024854362010956
test-10712,0.01982993073761463
test-10713,0.020685696974396706
test-10714,0.2768312394618988
test-10715,0.1815190315246582
test-10716,0.04557128623127937
test-10717,0.04384182021021843
test-10718,0.3092847466468811
test-10719,0.012769042514264584
test-1072,0.02583700232207775
test-10720,0.06089478358626366
test-10721,0.01021516602486372
test-10722,0.02018919587135315
test-10723,0.05027177557349205
test-10724,0.2305157482624054
test-10725,0.032490331679582596
test-10726,0.08853078633546829
test-10727,0.008011508733034134
test-10728,0.2545943856239319
test-10729,0.057958997786045074
test-1073,0.012906395830214024
test-10730,0.07272151857614517
test-10731,0.007122052367776632
test-10732,0.027531802654266357
test-10733,0.013484352268278599
test-10734,0.20912005007266998
test-10735,0.2583543360233307
test-10736,0.030761633068323135
test-10737,0.10585688054561615
test-10738,0.00709191057831049
test-10739,0.19094912707805634
test-1074,0.008008390665054321
test-10740,0.014976201578974724
test-10741,0.05687989667057991
test-10742,0.005889164283871651
test-10743,0.2647501528263092
test-10744,0.013916361145675182
test-10745,0.02482973039150238
test-10746,0.08176790922880173
test-10747,0.03986808657646179
test-10748,0.03970217704772949
test-10749,0.010957462713122368
test-1075,0.01348470151424408
test-10750,0.21067185699939728
test-10751,0.00856456346809864
test-10752,0.011403358541429043
test-10753,0.28082072734832764
test-10754,0.26734569668769836
test-10755,0.0199773870408535
test-10756,0.0722849890589714
test-10757,0.011449814774096012
test-10758,0.12322242558002472
test-10759,0.17657078802585602
test-1076,0.0784347727894783
test-10760,0.04020528867840767
test-10761,0.04964844137430191
test-10762,0.0716884657740593
test-10763,0.13397666811943054
test-10764,0.0092074079439044
test-10765,0.04245280474424362
test-10766,0.007707199081778526
test-10767,0.006719057448208332
test-10768,0.05956793203949928
test-10769,0.2828262448310852
test-1077,0.21803271770477295
test-10770,0.016047175973653793
test-10771,0.0980106070637703
test-10772,0.006231282372027636
test-10773,0.011117817834019661
test-10774,0.07975791394710541
test-10775,0.011417730711400509
test-10776,0.010274666361510754
test-10777,0.10272770375013351
test-10778,0.010362052358686924
test-10779,0.00833696499466896
test-1078,0.07918306440114975
test-10780,0.05139675736427307
test-10781,0.08533406257629395
test-10782,0.14035961031913757
test-10783,0.14018774032592773
test-10784,0.08248917758464813
test-10785,0.006584152579307556
test-10786,0.023023713380098343
test-10787,0.21960261464118958
test-10788,0.2533559799194336
test-10789,0.01580538973212242
test-1079,0.06995424628257751
test-10790,0.11480443924665451
test-10791,0.016909323632717133
test-10792,0.011438579298555851
test-10793,0.02763955295085907
test-10794,0.119347482919693
test-10795,0.07149124145507812
test-10796,0.05047300457954407
test-10797,0.18125969171524048
test-10798,0.08973127603530884
test-10799,0.05827934667468071
test-108,0.061944883316755295
test-1080,0.17175261676311493
test-10800,0.2955072522163391
test-10801,0.21703417599201202
test-10802,0.01946551539003849
test-10803,0.0738559290766716
test-10804,0.06919673085212708
test-10805,0.003560716984793544
test-10806,0.021193020045757294
test-10807,0.18290653824806213
test-10808,0.10301187634468079
test-10809,0.0556027851998806
test-1081,0.1068447083234787
test-10810,0.17968003451824188
test-10811,0.3129414916038513
test-10812,0.019654635339975357
test-10813,0.01870480366051197
test-10814,0.016135385259985924
test-10815,0.011199945583939552
test-10816,0.020084157586097717
test-10817,0.14871960878372192
test-10818,0.023839356377720833
test-10819,0.025429699569940567
test-1082,0.24930189549922943
test-10820,0.1616458296775818
test-10821,0.019103335216641426
test-10822,0.07932520657777786
test-10823,0.01386614516377449
test-10824,0.2558985948562622
test-10825,0.02286684699356556
test-10826,0.020773883908987045
test-10827,0.13361558318138123
test-10828,0.06859330087900162
test-10829,0.06806297600269318
test-1083,0.06958308815956116
test-10830,0.012635301798582077
test-10831,0.05538162589073181
test-10832,0.22494180500507355
test-10833,0.07475879788398743
test-10834,0.010932098142802715
test-10835,0.0524592325091362
test-10836,0.013446497730910778
test-10837,0.07830317318439484
test-10838,0.0019434525165706873
test-10839,0.015090107917785645
test-1084,0.19095447659492493
test-10840,0.13321217894554138
test-10841,0.008363443426787853
test-10842,0.04481878504157066
test-10843,0.04732443019747734
test-10844,0.05833956599235535
test-10845,0.0110777011141181
test-10846,0.2739720642566681
test-10847,0.019367903470993042
test-10848,0.18182367086410522
test-10849,0.009147204458713531
test-1085,0.02465134672820568
test-10850,0.14824075996875763
test-10851,0.18817394971847534
test-10852,0.052979763597249985
test-10853,0.15978851914405823
test-10854,0.1920284926891327
test-10855,0.08537543565034866
test-10856,0.05101862549781799
test-10857,0.3586826026439667
test-10858,0.1302565336227417
test-10859,0.03241073712706566
test-1086,0.05489853769540787
test-10860,0.2278434783220291
test-10861,0.020665381103754044
test-10862,0.005538664758205414
test-10863,0.13120847940444946
test-10864,0.15952160954475403
test-10865,0.009480902925133705
test-10866,0.2631946802139282
test-10867,0.05076099559664726
test-10868,0.19373323023319244
test-10869,0.1110708937048912
test-1087,0.051775868982076645
test-10870,0.1525672972202301
test-10871,0.06399140506982803
test-10872,0.06526105105876923
test-10873,0.06361397355794907
test-10874,0.006065413821488619
test-10875,0.12941305339336395
test-10876,0.013379259034991264
test-10877,0.01318811159580946
test-10878,0.2684507966041565
test-10879,0.01933077536523342
test-1088,0.1964130848646164
test-10880,0.1357032060623169
test-10881,0.06504233181476593
test-10882,0.07527175545692444
test-10883,0.08684389293193817
test-10884,0.06325913965702057
test-10885,0.26892098784446716
test-10886,0.02644740231335163
test-10887,0.015262432396411896
test-10888,0.0051292008720338345
test-10889,0.11548461019992828
test-1089,0.007819443009793758
test-10890,0.006989344488829374
test-10891,0.01183418557047844
test-10892,0.08225606381893158
test-10893,0.027578849345445633
test-10894,0.019635410979390144
test-10895,0.012393265031278133
test-10896,0.07427791506052017
test-10897,0.007084084674715996
