Id,Front,Left,Rear,Right
2c91808e5b853b1a015b8ba12a9c4e66,0.9989936947822571,0.0003150479169562459,0.00020135624799877405,0.0004899263149127364
2c91808e5aba7da4015acd5a62bc5988,0.9970190525054932,0.0006284489645622671,0.0003229013818781823,0.0020296371076256037
2c9180a35b853b13015b8bdae78b5875,0.9986624717712402,0.0005286270170472562,0.0002574932004790753,0.000551438017282635
2c91808d5aba7da4015acdae944f616e,0.9986624717712402,0.0005286270170472562,0.0002574932004790753,0.000551438017282635
2c91808e5b853b1a015b8b9c5cfb4e2f,0.9991987347602844,0.0003002810408361256,0.00018649657431524247,0.0003145145019516349
2c91809659f86230015a08ad579a6bd9,0.9978912472724915,0.0009425681782886386,0.00028401880990713835,0.0008821779047138989
2c91809659f86230015a085af3516476,0.9983744621276855,0.0006373064243234694,0.00026514692581258714,0.000723074481356889
2c91809659f86230015a0853b4356382,0.999195396900177,0.0002979838754981756,0.00018777984951157123,0.0003189056005794555
2c91809659f86230015a091d86587829,0.9987941980361938,0.0004711865331046283,0.00024208202376030385,0.0004924709210172296
2c91809e5aba7d25015acd7eaf23224a,0.9799357652664185,0.0024827877059578896,0.0010191283654421568,0.016562355682253838
2c91808d5aba7da4015acd99124c6005,0.9975862503051758,0.0007825406501069665,0.0003363987198099494,0.0012947760988026857
2c91808e5aba7da4015acdaf08755d6d,0.9984714388847351,0.00048773674643598497,0.0002399465156486258,0.0008008861332200468
2c91809e5aba7d25015acdc892a9292e,0.9984226226806641,0.0006029604701325297,0.00025576952612027526,0.0007186688599176705
2c9180935b853a2d015b8b7d5aa84ec6,0.9978147745132446,0.0013639869866892695,0.000291483651380986,0.0005297602619975805
2c9180935b853a2d015b8b7d5aa84ec8,0.999011754989624,0.00038432114524766803,0.00021451724751386791,0.00038939338992349803
2c9180975a056a64015a1e52ab4679be,0.9982307553291321,0.0006592162535525858,0.0002702382917050272,0.0008398440550081432
2c9180975a056a64015a1e58ec867abc,0.9981063604354858,0.0007723521557636559,0.0002948583569377661,0.0008264138596132398
2c91809659f86230015a08913d696913,0.998180627822876,0.0006988458335399628,0.000284394744085148,0.0008361696964129806
2c9180935b853a2d015b8bc9ea265438,0.9987724423408508,0.0005450577009469271,0.0002463696291670203,0.000436081929365173
2c9180935b853a2d015b8bc9ea265436,0.9985970854759216,0.0004259132547304034,0.00024089023645501584,0.0007360875606536865
2c91808e5aba7da4015acd84a62d5b30,0.9985970854759216,0.0004259132547304034,0.00024089023645501584,0.0007360875606536865
2c9180935b853a2d015b8bc253ad53f3,0.9984398484230042,0.00041759380837902427,0.0002490790793672204,0.0008935137884691358
2c91809e5aba7d25015acd9fd7e12580,0.9984398484230042,0.00041759380837902427,0.0002490790793672204,0.0008935137884691358
2c9180845aba7d30015acdb98289047e,0.99826580286026,0.0006188051193021238,0.0002695155271794647,0.0008459248929284513
2c9180ad5b853aa1015b8bb71bbc57ed,0.99826580286026,0.0006188051193021238,0.0002695155271794647,0.0008459248929284513
2c9180ad5b853aa1015b8bb71bbc57ef,0.9954336285591125,0.0031542449723929167,0.00034828143543563783,0.0010637970408424735
2c9180845aba7d30015acdb98289047f,0.9954336285591125,0.0031542449723929167,0.00034828143543563783,0.0010637970408424735
2c91808e5aba7da4015acdd3964e5faa,0.998250424861908,0.0006579310283996165,0.0002522664435673505,0.0008393562166020274
2c91808e5ba960a0015bab2cbc9615a1,0.9965975880622864,0.001389697310514748,0.000444975245045498,0.0015677521005272865
2c91809e5aba7d25015acda24fb625a1,0.9965975880622864,0.001389697310514748,0.000444975245045498,0.0015677521005272865
2c91809e5aba7d25015acdd6812d2a60,0.9878911972045898,0.003324402729049325,0.0006930265808477998,0.008091321215033531
2c91808d5aba7da4015acde809146505,0.9987936019897461,0.0005396647029556334,0.00024532960378564894,0.0004213801003061235
2c91808e5aba7da4015acdbd98a75ea6,0.9988993406295776,0.0004896684549748898,0.0002203776966780424,0.00039061129791662097
2c91808e5aba7da4015acdbd98a75ea3,0.9979472756385803,0.0006664459360763431,0.00030804905691184103,0.0010782846948131919
2c9180ad5b853aa1015b8be26d245a4f,0.9979472756385803,0.0006664459360763431,0.00030804905691184103,0.0010782846948131919
2c91809e5aba7d25015acd8b68112390,0.997931957244873,0.0007184581481851637,0.0002928629401139915,0.0010566705605015159
2c9180ad5b853aa1015b8b8fdfc95597,0.9990044236183167,0.00041888022678904235,0.00021093286341056228,0.00036582976463250816
2c9180845aba7d30015acd9f1bc4032c,0.9973461627960205,0.0008214506669901311,0.0003360795381013304,0.0014963281573727727
2c91809e5aba7d25015acd9fba2f256a,0.9982430934906006,0.0006689150468446314,0.00027017874526791275,0.0008178003481589258
2c91808e5aba7da4015acdd6a31a5ffd,0.998340368270874,0.0005891944165341556,0.0002447265142109245,0.0008257105946540833
2c91809e5aba7d25015acdb99fff27d4,0.9989713430404663,0.000459949835203588,0.00021159154130145907,0.0003571712877601385
2c9180ad5b853aa1015b8be0a8835a1b,0.9989713430404663,0.000459949835203588,0.00021159154130145907,0.0003571712877601385
2c91809e5aba7d25015acdbd77cd2837,0.9987871050834656,0.0004926823312416673,0.00024672073777765036,0.00047348588122986257
2c91808d5aba7da4015acd9badff6027,0.9989582300186157,0.0004634705255739391,0.0002115310780936852,0.00036678032483905554
2c91809e5aba7d25015acda5dd0e25fc,0.9987497329711914,0.0005732356803491712,0.0002281073248013854,0.00044888415141031146
2c91809e5aba7d25015acdcf32e229ce,0.9991539716720581,0.0003150377597194165,0.00019738169794436544,0.0003335850196890533
2c9180a35b853b13015b8b693dc750fd,0.9936240911483765,0.000886933587025851,0.00039445856236852705,0.005094460211694241
2c9180a35b853b13015b8b5e45a9509a,0.9969202280044556,0.0007588216103613377,0.0003120458568446338,0.0020088725723326206
2c9180a35b853b13015b8b63c4a450c9,0.9946975708007812,0.00362731353379786,0.00038256385596469045,0.0012925268383696675
2c91808e5ba96106015bab2f8b6513fd,0.9985092282295227,0.0008287943783216178,0.00023485664860345423,0.00042715604649856687
2c91809e5ba96014015bab30da41167f,0.9987448453903198,0.0005612539243884385,0.00023048228467814624,0.00046337684034369886
2c91808e5aba7da4015acda316015ccf,0.9966768026351929,0.001073131919838488,0.00044960834202356637,0.0018004720332100987
2c91808e5aba7da4015acd97fac15c26,0.998896598815918,0.0004538343346212059,0.0002307618997292593,0.00041878074989654124
2c91808e5aba7da4015acda32f655cd5,0.9982252717018127,0.0006477867136709392,0.0002769747516140342,0.0008500253316015005
2c9180ad5b853aa1015b8bc7076158f2,0.9985450506210327,0.0006384765729308128,0.0002521787246223539,0.0005643197218887508
2c91808e5aba7da4015acda32f655cdd,0.9985450506210327,0.0006384765729308128,0.0002521787246223539,0.0005643197218887508
2c9180845aba7d30015acdbc74bd04a8,0.9984050393104553,0.0009114152635447681,0.0002485976438038051,0.0004349527007434517
2c9180845aba7d30015acdbc74bd04bf,0.9983444213867188,0.0006149606197141111,0.0002785049728117883,0.000762050156481564
2c9180a35b853b13015b8b74460751fa,0.9984467625617981,0.00040326736052520573,0.00024186512746382505,0.0009081632015295327
2c91808e5aba7da4015acdbd98a75ebb,0.9990143775939941,0.0003106341464444995,0.00019609936862252653,0.00047885734238661826
2c9180845aba7d30015acd9f725b033d,0.7490225434303284,0.24079929292201996,0.002278395462781191,0.00789980124682188
2c9180935b853a2d015b8bc253ad53ec,0.9970188140869141,0.0008617794956080616,0.0003285112325102091,0.001790963695384562
2c91809659f86230015a088b500a6899,0.9988337159156799,0.000321948085911572,0.00020507912267930806,0.0006392812356352806
2c91809659f86230015a082d16286098,0.9984258413314819,0.0008913369383662939,0.00024441740242764354,0.0004384706262499094
2c91809659f86230015a0ab979ec56ac,0.9985358715057373,0.0007242297288030386,0.0002469821192789823,0.0004928922862745821
2c91809659f86230015a09ee8ffb20df,0.9984022974967957,0.0005917625385336578,0.0002566475886851549,0.000749274215195328
2c91809659f86230015a092c55e07a47,0.9983474016189575,0.0007954047759994864,0.0002364500251132995,0.0006207104888744652
2c91809659f86230015a0924dfb57934,0.998490571975708,0.0008650932577438653,0.00023642349697183818,0.00040793634252622724
2c91809659f86230015a0920fdbd7895,0.8218037486076355,0.010238462127745152,0.001958547392860055,0.16599926352500916
2c91808e5aba7da4015acda2b65f5cc1,0.998676598072052,0.0005270550609566271,0.0002609138027764857,0.0005354155437089503
2c9180935b853a2d015b8bd73ae354ef,0.9982722997665405,0.0011416744673624635,0.00022232750779949129,0.0003636695328168571
2c9180935b853a2d015b8bc2408a53de,0.9985162615776062,0.00039053912041708827,0.00023333614808507264,0.0008598500280641019
2c91808e5aba7da4015acd7ba1b85ae2,0.9990750551223755,0.0003581040655262768,0.0002102927683154121,0.00035658516571857035
2c9180a35b853b13015b9274c18124c4,0.9981977343559265,0.0006964865024201572,0.00026157929096370935,0.0008441684767603874
2c91809e5aba7d25015acd6f16a6212d,0.9988214373588562,0.0003584531950764358,0.00021276144252624363,0.0006073803524486721
2c91809e5ba96014015bab26528a12d9,0.998397171497345,0.0004082928062416613,0.0002508588950149715,0.0009436434484086931
2c91809e5aba7d25015acd72e000218a,0.9989424347877502,0.0003486521600279957,0.0001985202106880024,0.0005104281008243561
2c91808e5b853b1a015b8bb2ec6c4fe2,0.9982016086578369,0.0011780009372159839,0.00023179019626695663,0.0003885659098159522
2c91809e5aba7d25015acd799cb12209,0.9982016086578369,0.0011780009372159839,0.00023179019626695663,0.0003885659098159522
2c91809e5aba7d25015acd90b2ac23ea,0.998690664768219,0.0007106080884113908,0.0002192567626480013,0.0003794529475271702
2c91809e5ba96014015bab37c9aa17c4,0.9990143775939941,0.0003106341464444995,0.00019609936862252653,0.00047885734238661826
2c91809e5aba7d25015acd90b2ac23ec,0.9990143775939941,0.0003106341464444995,0.00019609936862252653,0.00047885734238661826
2c91808d5aba7da4015acdb2b4db619d,0.99873286485672,0.0003485883353278041,0.00022005935898050666,0.0006985326181165874
2c91809e5aba7d25015acd9545bd248b,0.9989769458770752,0.000454315566457808,0.00020890674204565585,0.00035987814771942794
2c91808d5aba7da4015acdd18ce46387,0.9991204142570496,0.00033643798087723553,0.00019737693946808577,0.0003457426209934056
2c91808d5aba7da4015acdb2da0161ad,0.9985477328300476,0.0007000970072112978,0.00024712312733754516,0.0005050358013249934
2c91808d5aba7da4015acdb2da0161af,0.9987755417823792,0.0004960569785907865,0.00024841068079695106,0.0004800389870069921
2c9180845aba7d30015acd78d87301f6,0.9985093474388123,0.0008376524783670902,0.00023549272737000138,0.0004174974747002125
2c9180845aba7d30015acdae79de03ed,0.9958187937736511,0.002780926413834095,0.0004237071261741221,0.0009766066214069724
2c91809e5aba7d25015acda2d95725bc,0.9990265369415283,0.0003783151914831251,0.00020857391064055264,0.0003865273029077798
2c91808e5ba960a0015bac1456a02cbc,0.9988688826560974,0.0005440021050162613,0.0002185620105592534,0.00036856040242128074
2c91809e5aba7d25015acda2d95725ba,0.9988688826560974,0.0005440021050162613,0.0002185620105592534,0.00036856040242128074
2c91809e5aba7d25015acda22e8b2596,0.9990124702453613,0.0004219289112370461,0.00020746421068906784,0.0003580546472221613
2c91809e5ba96014015bab26528a12dd,0.999007523059845,0.0004072598530910909,0.0002112104994012043,0.00037403838359750807
2c91809e5aba7d25015acda22e8a2591,0.999007523059845,0.0004072598530910909,0.0002112104994012043,0.00037403838359750807
2c91809e5aba7d25015acd6fe3a5214d,0.9978650212287903,0.0009982784977182746,0.0002740439958870411,0.0008626453927718103
2c91808d5aba7da4015acd6c05fa5e73,0.9298816323280334,0.0620403029024601,0.00162547139916569,0.006452564615756273
2c91808e5aba7da4015acd817c925b11,0.9983161687850952,0.0010227143066003919,0.0002436904760543257,0.0004175050707999617
2c91808e5aba7da4015ace028afb62bb,0.9973236322402954,0.0006286610732786357,0.0002728004183154553,0.0017748771933838725
2c91808e5aba7da4015acdb19af95d99,0.9982311129570007,0.0005604395410045981,0.0002820500230882317,0.0009264235268346965
2c91808e5aba7da4015acdb553c75e2c,0.9985756874084473,0.0008004584815353155,0.0002293601428391412,0.00039448769530281425
2c91808d5aba7da4015acd7690a75ed0,0.9982563853263855,0.0006963188643567264,0.0002559362619649619,0.0007913182489573956
2c91808d5aba7da4015acd7690a75ece,0.9984270334243774,0.00043378330883570015,0.00025056442245841026,0.0008886678260751069
2c91809e5aba7d25015acd7ed184225f,0.9985648989677429,0.0006025419570505619,0.0002213229308836162,0.0006112877163104713
2c91808e5ba96106015bab273dfb10ce,0.9984112977981567,0.0005940918927080929,0.0002568597556091845,0.0007377098081633449
2c91809e5aba7d25015acd7ed1842269,0.9984112977981567,0.0005940918927080929,0.0002568597556091845,0.0007377098081633449
2c9180845aba7d30015acdb93f300468,0.9990414977073669,0.00035830962588079274,0.00021443446166813374,0.00038567991578020155
2c91809e5aba7d25015acda98f892674,0.9966573715209961,0.0008132513612508774,0.00032619660487398505,0.0022031243424862623
2c91809e5aba7d25015acd845b0e22ea,0.999134361743927,0.0003215275937691331,0.00019969225104432553,0.00034443233744241297
2c9180935b853a2d015b8bcc1b13545e,0.9969022870063782,0.0021576883736997843,0.00030306141707114875,0.0006369167240336537
2c91808e5b853b1a015b8ba639984ec0,0.9983023405075073,0.0006294181221164763,0.00028142289374955,0.0007867868989706039
2c91809e5aba7d25015acd72149a216c,0.9983023405075073,0.0006294181221164763,0.00028142289374955,0.0007867868989706039
2c9180845aba7d30015acd5ed1210108,0.9983972907066345,0.0005730516859330237,0.00026967088342644274,0.0007599618402309716
2c9180845aba7d30015acd7269f501b5,0.9984032511711121,0.0005883134435862303,0.0002566284965723753,0.0007518686470575631
2c9180ad5b853aa1015b8b9c0515565c,0.9984252452850342,0.0008294793660752475,0.0002538160770200193,0.0004914518794976175
2c9180845aba7d30015acd7269f501b3,0.9984252452850342,0.0008294793660752475,0.0002538160770200193,0.0004914518794976175
2c91809e5aba7d25015acd7e7882222b,0.9982895255088806,0.0006151276757009327,0.00027330589364282787,0.0008220727904699743
2c91808e5ba960a0015bab2e67961614,0.9988407492637634,0.0005006606807000935,0.00022903145872987807,0.0004296265251468867
2c91809e5aba7d25015acdc8b700293b,0.9991472959518433,0.0003157888713758439,0.00019899997278116643,0.00033796054776757956
2c91808e5b853b1a015b8b8702514d09,0.9988285899162292,0.0005132927908562124,0.0002247985830763355,0.0004333339456934482
2c91808e5b853b1a015b8b7795894c47,0.9991452693939209,0.0003170199634041637,0.00019447672821115702,0.00034326902823522687
2c9180ad5b853aa1015b8b81387b5404,0.9988170862197876,0.0004674811498261988,0.000239000772126019,0.0004764030163642019
2c91809e5aba7d25015acda9e95926bf,0.9988746047019958,0.00040303851710632443,0.00020902125106658787,0.0005132652586326003
2c91809e5aba7d25015acd7f32422289,0.9986718893051147,0.0005660891183651984,0.0002497228269930929,0.0005123402806930244
2c91808e5aba7da4015acdb513085e06,0.9970318078994751,0.0007353600230999291,0.00036768405698239803,0.0018651348073035479
2c9180a55ba961a6015bab34d77514d2,0.9982444047927856,0.0006756462389603257,0.00025941969943232834,0.0008204949554055929
2c91809e5aba7d25015acd908bb423e1,0.9987344145774841,0.0007031280547380447,0.00021293899044394493,0.00034953761496581137
2c91808d5aba7da4015acdd706d263ed,0.99809330701828,0.0007402469054795802,0.00029591115890070796,0.0008705224609002471
2c91809e5aba7d25015acdcb0e752990,0.9989758729934692,0.00045481621054932475,0.00020912717445753515,0.00036025792360305786
2c9180a35b853b13015b8b942a4d53d5,0.9990656971931458,0.0002997244009748101,0.00018887667101807892,0.0004456987662706524
2c91809e5aba7d25015acd794b9621fd,0.9982250332832336,0.0006496462738141418,0.0002655596472322941,0.0008597694104537368
2c91809e5aba7d25015acd8ace742372,0.9982147216796875,0.0006755923386663198,0.0002840994857251644,0.0008255653083324432
2c9180a35b853b13015b8b9b6be25426,0.9982147216796875,0.0006755923386663198,0.0002840994857251644,0.0008255653083324432
2c91808e5aba7da4015acd72537d5a6b,0.9987314343452454,0.000562397763133049,0.00024084108008537441,0.0004653112846426666
2c91808e5aba7da4015acd72537d5a72,0.9982498288154602,0.0006979252211749554,0.00026599562261253595,0.0007862422498874366
2c91808e5aba7da4015acd72537d5a81,0.9984477758407593,0.0005839023506268859,0.0002611108939163387,0.0007071757572703063
2c91809e5aba7d25015acd87d8bb2330,0.9987572431564331,0.0005691606784239411,0.00023229284852277488,0.0004412593552842736
2c91809e5aba7d25015acd9ca239251f,0.9981009364128113,0.0008472787449136376,0.00026872960734181106,0.0007830400136299431
2c91808e5b853b1a015b8bb0223e4fae,0.9981009364128113,0.0008472787449136376,0.00026872960734181106,0.0007830400136299431
2c91809e5aba7d25015acd9ca239252a,0.9988081455230713,0.0004822026821784675,0.00023956502263899893,0.00047006833483465016
2c9180ad5b853aa1015b8b88ac085505,0.998245358467102,0.0007057887269183993,0.0002796088519971818,0.0007692122599110007
2c91808d5aba7da4015acdb8ce4861dc,0.9981914162635803,0.0007276954129338264,0.0002542997826822102,0.000826604082249105
2c9180845aba7d30015acd9ff3a2034f,0.9986093044281006,0.0007529761060141027,0.0002296442980878055,0.00040807202458381653
2c91808e5aba7da4015acdb9228d5e5c,0.9988783001899719,0.0003141115594189614,0.0002029263850999996,0.0006046303315088153
2c91808e5b853b1a015b8b7795894c48,0.9991457462310791,0.0003311492328066379,0.0001942486414918676,0.00032878408092074096
2c91808e5aba7da4015acd72c11b5a88,0.9982313513755798,0.0006663952954113483,0.00025335230748169124,0.0008489101310260594
2c91809e5aba7d25015acd575df91fe1,0.9980474710464478,0.0006229894934222102,0.00025883084163069725,0.00107065518386662
2c9180845aba7d30015acd6375080155,0.9987549781799316,0.0003353876818437129,0.000214013023651205,0.0006956197321414948
2c91809e5aba7d25015acd4456c31e94,0.9970220923423767,0.0018789984751492739,0.00029562937561422586,0.0008032664190977812
2c9180845aba7d30015acd6375080151,0.9987886548042297,0.0005250106332823634,0.00023245172633323818,0.00045392767060548067
2c91808e5aba7da4015acd5483b95916,0.9912057518959045,0.005991835612803698,0.0006371870404109359,0.0021652451250702143
2c91808e5b853b1a015b8b9b64ea4ddc,0.9988008737564087,0.0004999746452085674,0.00024220094201155007,0.000456974987173453
2c91809e5aba7d25015acd69231e20c6,0.9988008737564087,0.0004999746452085674,0.00024220094201155007,0.000456974987173453
2c91808e5aba7da4015acd4758a35856,0.9987232089042664,0.0006092128460295498,0.0002376623742748052,0.00042988621862605214
2c91808e5aba7da4015acdb5db095e39,0.9988017082214355,0.00047387092490680516,0.00023959593090694398,0.00048486492596566677
2c91808d5aba7da4015acd6be9ba5e64,0.9980212450027466,0.000746905745472759,0.00028142493101768196,0.0009503823239356279
2c9180a35b853b13015b8b8f11665392,0.9980212450027466,0.000746905745472759,0.00028142493101768196,0.0009503823239356279
2c9180a35b853b13015b8bb6661255fb,0.9980440139770508,0.0007362824399024248,0.0002814313629642129,0.0009382825810462236
2c91809e5aba7d25015acd8b0df62379,0.9980440139770508,0.0007362824399024248,0.0002814313629642129,0.0009382825810462236
2c9180845aba7d30015acd7348bb01c6,0.9980663657188416,0.0006855466053821146,0.00027686727116815746,0.0009712604223750532
2c9180a35b853b13015b92334cc82306,0.9915560483932495,0.0012372654164209962,0.00044171378249302506,0.006764985155314207
2c91808e5aba7da4015acdd65a9e5fef,0.9915560483932495,0.0012372654164209962,0.00044171378249302506,0.006764985155314207
2c9180935b853a2d015b8b9babfa5163,0.9982566237449646,0.0004951797891408205,0.00027300772489979863,0.0009751890902407467
2c9180845aba7d30015acdb9f0020495,0.9986178874969482,0.0003766432055272162,0.00023415264149662107,0.0007713501108810306
2c91809e5aba7d25015acdc03645289f,0.9985764026641846,0.00038916096673347056,0.00024157309962902218,0.0007929084822535515
2c9180935b853a2d015b8bb80fa25369,0.9979786276817322,0.0005799764767289162,0.00027829379541799426,0.0011631427332758904
2c91808d5aba7da4015acd8b44305f54,0.9985185265541077,0.0007410885882563889,0.00022305840684566647,0.0005172892124392092
2c9180a35b853b13015b8beb5f8d5989,0.998433530330658,0.00040147596155293286,0.00024094451509881765,0.000924088410101831
2c91809e5aba7d25015acd9f02aa255a,0.998433530330658,0.00040147596155293286,0.00024094451509881765,0.000924088410101831
2c91808e5b853b1a015b8bd565355183,0.9982421398162842,0.0006263912655413151,0.0002619259466882795,0.00086958147585392
2c9180935b853a2d015b8bd3b92b54c1,0.998359739780426,0.00040747117600403726,0.0002453619963489473,0.000987448962405324
2c91809a59f17e5d015a365ca4c67b0b,0.9966715574264526,0.002035435987636447,0.00038956975913606584,0.0009034337708726525
2c91809659f86230015a08e87a0d717b,0.9990721940994263,0.0002989193599205464,0.0001883693621493876,0.00044043982052244246
2c91809659f86230015a09512e1000ad,0.9976416826248169,0.0006224538665264845,0.0003005304897669703,0.0014354082522913814
2c91809659f86230015a09a1ed430e78,0.9982820749282837,0.0006561459740623832,0.00026257618446834385,0.0007992743630893528
2c9180975a056a64015a1e38ce897644,0.9988368153572083,0.0004779501468874514,0.0002316940517630428,0.0004535441112238914
2c9180975a056a64015a1e26ab1c73cd,0.988655686378479,0.003693053964525461,0.0007099567446857691,0.006941296625882387
2c91809a59f17e5d015a226879b54e7f,0.9990172386169434,0.0003841634897980839,0.00021442925208248198,0.00038416110328398645
2c9180975a056a64015a1e26ab1c73d7,0.9982213377952576,0.0007027024985291064,0.0002784302632790059,0.0007974639302119613
2c91809a59f17e5d015a21b35fa43319,0.9976244568824768,0.0007025040104053915,0.00032130422187037766,0.0013517469633370638
2c9180975a056a64015a1e3ea97676f8,0.9913007616996765,0.006059370469301939,0.0006598355248570442,0.0019799883011728525
